Hero,0
Cassidy,0.9790412423105078
Genji,0.9789295446850654
Cassidy,0.9743709950058483
Soldier 76,0.9708618676095238
Cassidy,0.9664093512066935
Soldier 76,0.9656568876053437
Widowmaker,0.9625608188965337
Hanzo,0.9616816527676372
Widowmaker,0.9568749982293747
Hanzo,0.9559514958447272
